tag_id,tag_name,tag_type,pi_name,ui_display_name,data_type,uom_id,uom_name,uom_description,model_id,model_tag_id,formula_expression
86,BFW_D_Bearing_temp,pi,UN.UO.71TI1020A.PV,BFW D Bearing temp,real,2,°C,2,1,86,NULL
85,BFW_D_Vibrations,pi,UN.UO.71VI1006A.PV,BFW D Vibrations,real,10,UM P-P,10,1,85,NULL
1923,BFW_E_Turb_Steam_cons,pi,UN.UO.PT-7103E.Turbine_Steam_Consumption_EO_CALC_OUTPUT,BFW E Turb Steam cons,real,3,MT/ HR,3,1,3082,"if([BFW_E_Turb_Status]==1,[BFW_E_Turb_Steam],[BFW_E_Turb_Steam_Regression])"
3070,BFW_E_Turb_Steam_KEV,pi,UN.UO.PT-7103E.KEV_Turbine_Steam_EO_CALC_OUTPUT,BFW E Turbine Steam,real,3,MT/ HR,3,1,4229,[BFW_E_Turb_Steam]*[BFW_E_Turb_Status]
40,BFW_E_Turb_Steam_raw,pi,UN.UO.71FI1604.PV,BFW E Turbine Steam raw,real,4,KG/ HR,4,1,40,NULL
217,BFW_Enthalpy,pi,UN.UO.BFW_Enthalpy_Kcal_kg_EO_CALC_OUTPUT,BFW Enthalpy,real,7,KCAL/ KG,7,1,217,NULL
88,BFW_F_Vibration,pi,UN.UO.71VI1872.PV,BFW F Vibration,real,10,UM P-P,10,1,88,NULL
9,BFW_Pressure,pi,UN.UO.71PI1021A.PV,BFW Pressure,real,1,BARG,1,1,9,NULL
632,BFW_PUMPS_A,pi,UN.UO.71P7103A.PV,BFW PUMPS A,real,27,-,28,1,632,NULL
633,BFW_PUMPS_D,pi,UN.UO.71P7103D.PV,BFW PUMPS D,real,27,-,28,1,633,NULL
634,BFW_PUMPS_F,pi,UN.UO.71P7103F.PV,BFW PUMPS F,real,27,-,28,1,634,NULL
1654,BFW_temp_A,pi,UN.UO.71TI1078.PV,BFW temp A,real,2,°C,2,1,2819,NULL
10,BFW_Temperature,pi,UN.UO.71TI1079.PV,BFW Temperature,real,2,°C,2,1,10,NULL
384,BFW_TO_BOILER_A,pi,UN.UO.71FC1103.PV,BFW TO BOILER A,real,4,KG/ HR,4,1,384,NULL
385,BFW_TO_BOILER_B,pi,UN.UO.71FC1203.PV,BFW TO BOILER B,real,4,KG/ HR,4,1,385,NULL
386,BFW_TO_BOILER_C,pi,UN.UO.71FI1303.PV,BFW TO BOILER C,real,4,KG/ HR,4,1,386,NULL
387,BFW_TO_BOILER_D,pi,UN.UO.71FI1403.PV,BFW TO BOILER D,real,4,KG/ HR,4,1,387,NULL
388,BFW_TO_BOILER_E,pi,UN.UO.71FC1503.PV,BFW TO BOILER E,real,4,KG/ HR,4,1,388,NULL
425,BFW_to_Boilers,pi,UN.UO.BFW_To_Boilers_EO_CALC_OUTPUT,BFW to Boilers,real,3,MT/ HR,3,1,425,[Total_BLR_HPS_Generation]/.99
657,BFW_to_Boilers_Desuperheating,pi,UN.UO.71FI1022test,BFW to Boilers Desuperheating,real,4,KG/ HR,4,1,657,NULL
857,BFW_to_Boilers_pi,pi,UN.UO.71FI1020.PV,BFW to Boilers,real,4,KG/ HR,4,1,856,NULL
22,BFW_to_EOEG_1,pi,UN.EG1.BFW_to_Ethylene_Oxide_Ethylene_Glycol_EO_CALC_OUTPUT,BFW to EOEG 1,real,3,MT/ HR,3,1,22,"if([EOEG1_Plant_Status]==0,0,[BFW_to_EOEG_1_raw])"
1597,BFW_to_EOEG_1_raw,pi,UN.EG1.29FI9205.PV,BFW to EOEG 1,real,3,MT/ HR,3,1,2762,NULL
23,BFW_to_EOEG_2,pi,UN.EG2.BFW_to_Ethylene_Oxide_Ethylene_Glycol_EO_CALC_OUTPUT,BFW to EOEG 2,real,3,MT/ HR,3,1,23,"if([EOEG2_Plant_Status]==0,0,[BFW_to_EOEG_2_raw])"
1598,BFW_to_EOEG_2_raw,pi,UN.EG2.49FI9205.PV,BFW to EOEG 2,real,3,MT/ HR,3,1,2763,NULL
177,BFW_to_EOEG_3,pi,UN.EG3.BFW_to_Ethylene_Oxide_Ethylene_Glycol_EO_CALC_OUTPUT,BFW to EOEG 3,real,3,MT/ HR,3,1,177,"if([EOEG3_Plant_Status]==0,0,[BFW_to_EOEG_3_raw])"
24,BFW_to_EOEG_3_raw,pi,UN.EG3.69FI9214.PV,BFW to EOEG 3 raw,real,3,MT/ HR,3,1,24,NULL
199,BFW_TO_LAO,pi,UN.LAO.BFW_to_LAO_EO_CALC_OUTPUT,BFW TO LAO,real,3,MT/ HR,3,1,199,"if([LAO_Plant_Status]==0,0,[BFW_TO_LAO_raw]/1000)"
165,BFW_TO_LAO_raw,pi,UN.LAO.39FI9002A.PV,BFW TO LAO raw,real,4,KG/ HR,4,1,165,NULL
886,BLR_1_HPS_Gen_Energy,pi,UN.UO.BO-7101A.Boiler_1_HPS_Generation_Energy_EO_CALC_OUTPUT,Boiler A HP Steam Generation Energy,real,17,GJ/ HR,18,1,885,[BLR_1_HPS_Gen]*[HP_Steam_Enthalpy]*4.184/1000
25,BLR_1_HPS_Gen_raw,pi,UN.UO.71FI1101.PV,Boiler A HP Steam Generation raw,real,4,KG/ HR,4,1,25,NULL
887,BLR_2_HPS_Gen_Energy,pi,UN.UO.BO-7101B.Boiler_2_HPS_Generation_Energy_EO_CALC_OUTPUT,Boiler B HP Steam Generation Energy,real,17,GJ/ HR,18,1,886,[BLR_2_HPS_Gen]*[HP_Steam_Enthalpy]*4.184/1000
26,BLR_2_HPS_Gen_raw,pi,UN.UO.71FI1201.PV,Boiler B HP Steam Generation raw,real,4,KG/ HR,4,1,26,NULL
888,BLR_3_HPS_Gen_Energy,pi,UN.UO.BO-7101C.Boiler_3_HPS_Generation_Energy_EO_CALC_OUTPUT,Boiler C HP Steam Generation Energy,real,17,GJ/ HR,18,1,887,[BLR_3_HPS_Gen]*[HP_Steam_Enthalpy]*4.184/1000
27,BLR_3_HPS_Gen_raw,pi,UN.UO.71FI1301.PV,Boiler C HP Steam Generation raw,real,4,KG/ HR,4,1,27,NULL
889,BLR_4_HPS_Gen_Energy,pi,UN.UO.BO-7101D.Boiler_4_HPS_Generation_Energy_EO_CALC_OUTPUT,Boiler D HP Steam Generation Energy,real,17,GJ/ HR,18,1,888,[BLR_4_HPS_Gen]*[HP_Steam_Enthalpy]*4.184/1000
28,BLR_4_HPS_Gen_raw,pi,UN.UO.71FI1401.PV,Boiler D HP Steam Generation raw,real,4,KG/ HR,4,1,28,NULL
890,BLR_5_HPS_Gen_Energy,pi,UN.UO.PK-7104E.Boiler_5_HPS_Generation_Energy_EO_CALC_OUTPUT,Boiler E HP Steam Generation Energy,real,17,GJ/ HR,18,1,889,[BLR_5_HPS_Gen]*[HP_Steam_Enthalpy]*4.184/1000
29,BLR_5_HPS_Gen_raw,pi,UN.UO.71FI1501A.PV,Boiler E HP Steam Generation raw,real,4,KG/ HR,4,1,29,NULL
680,Boielr_A_Fuel_Gas_Flow,pi,UN.UO.71FC1104.PV,Boielr A Fuel Gas Flow,real,4,KG/ HR,4,1,680,NULL
681,Boielr_B_Fuel_Gas_Flow,pi,UN.UO.71FC1204.PV,Boielr B Fuel Gas Flow,real,4,KG/ HR,4,1,681,NULL
682,Boielr_C_Fuel_Gas_Flow,pi,UN.UO.71FC1304.PV,Boielr C Fuel Gas Flow,real,4,KG/ HR,4,1,682,NULL
683,Boielr_D_Fuel_Gas_Flow,pi,UN.UO.71FC1404.PV,Boielr D Fuel Gas Flow,real,4,KG/ HR,4,1,683,NULL
684,Boielr_E_Fuel_Gas_Flow,pi,UN.UO.71FC1504.PV,Boielr E Fuel Gas Flow,real,27,-,28,1,684,NULL
2936,Boiler_1_Fuel_Cost,pi,UN.UO.BO-7101A.Fuel_Cost_EO_CALC_OUTPUT,"Boiler 1 Fuel Cost  ",real,20,$/ HR,21,1,4095,[Fuel_BLR_1_corrected]*[LHV]*[Fuel_Rate]
2937,Boiler_2_Fuel_Cost,pi,UN.UO.BO-7101B.Fuel_Cost_EO_CALC_OUTPUT,"Boiler 2 Fuel Cost  ",real,20,$/ HR,21,1,4096,[Fuel_BLR_2_corrected]*[LHV]*[Fuel_Rate]
2938,Boiler_3_Fuel_Cost,pi,UN.UO.BO-7101C.Fuel_Cost_EO_CALC_OUTPUT,"Boiler 3 Fuel Cost  ",real,20,$/ HR,21,1,4097,[Fuel_BLR_3_corrected]*[LHV]*[Fuel_Rate]
2939,Boiler_4_Fuel_Cost,pi,UN.UO.BO-7101D.Fuel_Cost_EO_CALC_OUTPUT,"Boiler 4 Fuel Cost  ",real,20,$/ HR,21,1,4098,[Fuel_BLR_4_corrected]*[LHV]*[Fuel_Rate]
2940,Boiler_5_Fuel_Cost,pi,UN.UO.PK-7104E.Fuel_Cost_EO_CALC_OUTPUT,"Boiler 5 Fuel Cost  ",real,20,$/ HR,21,1,4099,[Fuel_BLR_5_corrected]*[LHV]*[Fuel_Rate]
1845,Boiler_5_O2,pi,UN.UO.71AC1504AA.PV,BOILER E FLUE GAS OXYGEN,real,5,%,5,1,3005,NULL
2385,Boiler_A_Air_Cp_For_Sensible_Heat_Corrected,pi,UN.UO.BO-7101A.Air_Cp_For_Sensible_Heat_Corrected_EO_CALC_OUTPUT,Boiler A Air Cp For Sensible Heat Corrected,real,6,GJ/ T,6,1,3544,(([Boiler_A_Air_Cp_Ref_T]+[Boiler_A_Cp_At_Combustion_Temperature])/2)/28.96
2377,Boiler_A_Air_Moisture,pi,UN.UO.BO-7101A.Air_Moisture_EO_CALC_OUTPUT,Boiler A Air Moisture,real,6,GJ/ T,6,1,3536,[Boiler_A_Vapour_Pressure_Of_H2O]/(760-[Boiler_A_Vapour_Pressure_Of_H2O]*[Relative_Humidity_Clean])*[Relative_Humidity_Clean]*18.015/28.96
1144,BOILER_A_CBD,pi,UN.UO.71FC1100.PV,BOILER A CBD,real,4,KG/ HR,4,1,1146,NULL
1162,BOILER_A_CO2_Fuel_Emission_Factor,pi,UN.UO.BO-7101A.Boiler_Co2_Formed_PEEO_CALC_OUTPUT,BOILER A Ton of CO2 Emitted per Ton of Fuel,real,27,-,28,1,1176,NULL
679,Boiler_A_Combustion_Air_Temperature,pi,UN.UO.71TI1114B.PV,Ambient Temperature,real,2,°C,2,1,679,NULL
1885,BOILER_A_CONDUCTIVITY,pi,UN.UO.71AC1101.PV,BOILER A CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,3044,NULL
3006,BOILER_A_CONDUCTIVITY_KEV,pi,UN.UO.BO-7101A.KEV_BOILER_A_CONDUCTIVITY_EO_CALC_OUTPUT,BOILER A CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,4165,[BOILER_A_CONDUCTIVITY]*[BLR_1_Status]
440,Boiler_A_DSP_outlet_Pressure,pi,UN.UO.71PI1113.PV,Boiler A DSP outlet Pressure,real,1,BARG,1,1,440,NULL
439,Boiler_A_DSP_outlet_Temp,pi,UN.UO.71TC1111.PV,Boiler A DSP outlet Temp,real,2,°C,2,1,439,NULL
1841,BOILER_A_FLUE_GAS_OXGYGEN,pi,UN.UO.71AC1104.PV,BOILER A FLUE GAS OXYGEN,real,5,%,5,1,3001,NULL
2410,Boiler_A_Heat_Loss_Due_To_Dry_Flue_Gas_L1,pi,UN.UO.BO-7101A.Heat_Loss_Due_To_Dry_Flue_Gas_L1_EO_CALC_OUTPUT,Boiler A Heat Loss Due To Dry Flue Gas L1,real,6,GJ/ T,6,1,3569,"if([Boiler_A_Status]==0,0,[Boiler_A_Dry_Flue_Gas_Per_Fuel_Mass_Ratio]*([Boiler_A_Avg_Cp_Of_Flue_Gas_At_Stack_Temp]*([BOILER_A_STACK_TEMPERATURE]-15.6)))"
2253,Boiler_A_Main_Fuel_Gas_Temperature,pi,UN.UO.71TI1113.PV,Boiler A Main Fuel Gas Temperature,real,2,°C,2,1,3412,NULL
3946,BOILER_A_PH_ANALYZER,pi,UN.UO.71AI1102.PV,BOILER A PH ANALYZER,real,27,-,28,1,5110,NULL
2207,BOILER_A_STACK_TEMPERATURE,pi,UN.UO.71TI1107.PV,BOILER A STACK TEMPERATURE,real,2,°C,2,1,3366,NULL
2414,Boiler_A_Total_Boiler_Stack_Loss_Per_Kg_Fuel,pi,UN.UO.BO-7101A.Total_Boiler_Stack_Loss_Per_Kg_Fuel_EO_CALC_OUTPUT,Boiler A Total Boiler Stack Loss Per Kg Fuel,real,6,GJ/ T,6,1,3573,"if([Boiler_A_Status]==0,0,[Boiler_A_Heat_Loss_Due_To_Incomplete_Combustionl4]+[Boiler_A_Heat_Loss_Due_To_H2O_In_Stack_L3]+[Boiler_A_Heat_Loss_Due_To_Dry_Flue_Gas_L1]+[Boiler_A_Heat_Loss_Due_To_Evaporation_Of_Water_Formed_Due_To_H2_In_Fuel_L2])"
2417,Boiler_A_Total_Heat_Absorbed_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101A.Total_Heat_Absorbed_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler A Total Heat Absorbed Per Kg Of Fuel,real,6,GJ/ T,6,1,3576,"if([Boiler_A_Status]==0,0,[Boiler_A_Total_Heat_Input_Per_Kg_Of_Fuel]-[Boiler_A_Total_Heat_Loss_Per_Kg_Of_Fuel])"
2416,Boiler_A_Total_Heat_Loss_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101A.Total_Heat_Loss_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler A Total Heat Loss Per Kg Of Fuel,real,6,GJ/ T,6,1,3575,"if([Boiler_A_Status]==0,0,[Boiler_A_Total_Boiler_Stack_Loss_Per_Kg_Fuel]+[Boiler_A_Radiation_Losses])"
2501,Boiler_B_Air_Cp_For_Sensible_Heat_Corrected,pi,UN.UO.BO-7101B.Air_Cp_For_Sensible_Heat_Corrected_EO_CALC_OUTPUT,Boiler B Air Cp For Sensible Heat Corrected,real,6,GJ/ T,6,1,3660,(([Boiler_B_Air_Cp_Ref_T]+[Boiler_B_Cp_At_Combustion_Temperature])/2)/28.96
2493,Boiler_B_Air_Moisture,pi,UN.UO.BO-7101B.Air_Moisture_EO_CALC_OUTPUT,Boiler B Air Moisture,real,6,GJ/ T,6,1,3652,[Boiler_B_Vapour_Pressure_Of_H2O]/(760-[Boiler_B_Vapour_Pressure_Of_H2O]*[Relative_Humidity_Clean])*[Relative_Humidity_Clean]*18.015/28.96
1145,BOILER_B_CBD,pi,UN.UO.71FC1200.PV,BOILER B CBD,real,4,KG/ HR,4,1,1147,NULL
1163,BOILER_B_CO2_Fuel_Emission_Factor,pi,UN.UO.BO-7101B.Boiler_Co2_Formed_PEEO_CALC_OUTPUT,BOILER B Ton of CO2 Emitted per Ton of Fuel,real,27,-,28,1,1177,NULL
2258,Boiler_B_Combustion_Air_Temperature,pi,UN.UO.71TI1214B.PV,Boiler B Combustion Air Temperature,real,2,°C,2,1,3417,NULL
1886,BOILER_B_CONDUCTIVITY,pi,UN.UO.71AC1201.PV,BOILER B CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,3045,NULL
3010,BOILER_B_CONDUCTIVITY_KEV,pi,UN.UO.BO-7101B.KEV_BOILER_B_CONDUCTIVITY_EO_CALC_OUTPUT,BOILER B CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,4169,[BOILER_B_CONDUCTIVITY]*[BLR_2_Status]
442,Boiler_B_DSP_outlet_Pressure,pi,UN.UO.71PI1213.PV,Boiler B DSP outlet Pressure,real,1,BARG,1,1,442,NULL
441,Boiler_B_DSP_outlet_Temp,pi,UN.UO.71TC1211.PV,Boiler B DSP outlet Temp,real,2,°C,2,1,441,NULL
1842,BOILER_B_FLUE_GAS_OXGYGEN,pi,UN.UO.71AC1204.PV,BOILER B FLUE GAS OXYGEN,real,5,%,5,1,3002,NULL
2526,Boiler_B_Heat_Loss_Due_To_Dry_Flue_Gas_L1,pi,UN.UO.BO-7101B.Heat_Loss_Due_To_Dry_Flue_Gas_L1_EO_CALC_OUTPUT,Boiler B Heat Loss Due To Dry Flue Gas L1,real,6,GJ/ T,6,1,3685,"if([Boiler_B_Status]==0,0,[Boiler_B_Dry_Flue_Gas_Per_Fuel_Mass_Ratio]*([Boiler_B_Avg_Cp_Of_Flue_Gas_At_Stack_Temp]*([BOILER_B_STACK_TEMPERATURE]-15.6)))"
2257,Boiler_B_Main_Fuel_Gas_Temperature,pi,UN.UO.71TI1213.PV,Boiler B Main Fuel Gas Temperature,real,2,°C,2,1,3416,NULL
3947,BOILER_B_PH_ANALYZER,pi,UN.UO.71AI1202.PV,BOILER B PH ANALYZER,real,27,-,28,1,5111,NULL
2208,BOILER_B_STACK_TEMPERATURE,pi,UN.UO.71TI1207.PV,BOILER B STACK TEMPERATURE,real,2,°C,2,1,3367,NULL
2530,Boiler_B_Total_Boiler_Stack_Loss_Per_Kg_Fuel,pi,UN.UO.BO-7101B.Total_Boiler_Stack_Loss_Per_Kg_Fuel_EO_CALC_OUTPUT,Boiler B Total Boiler Stack Loss Per Kg Fuel,real,6,GJ/ T,6,1,3689,"if([Boiler_B_Status]==0,0,[Boiler_B_Heat_Loss_Due_To_Incomplete_Combustionl4]+[Boiler_B_Heat_Loss_Due_To_H2O_In_Stack_L3]+[Boiler_B_Heat_Loss_Due_To_Dry_Flue_Gas_L1]+[Boiler_B_Heat_Loss_Due_To_Evaporation_Of_Water_Formed_Due_To_H2_In_Fuel_L2])"
2533,Boiler_B_Total_Heat_Absorbed_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101B.Total_Heat_Absorbed_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler B Total Heat Absorbed Per Kg Of Fuel,real,6,GJ/ T,6,1,3692,"if([Boiler_B_Status]==0,0,[Boiler_B_Total_Heat_Input_Per_Kg_Of_Fuel]-[Boiler_B_Total_Heat_Loss_Per_Kg_Of_Fuel])"
2532,Boiler_B_Total_Heat_Loss_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101B.Total_Heat_Loss_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler B Total Heat Loss Per Kg Of Fuel,real,6,GJ/ T,6,1,3691,"if([Boiler_B_Status]==0,0,[Boiler_B_Total_Boiler_Stack_Loss_Per_Kg_Fuel]+[Boiler_B_Radiation_Losses])"
2617,Boiler_C_Air_Cp_For_Sensible_Heat_Corrected,pi,UN.UO.BO-7101C.Air_Cp_For_Sensible_Heat_Corrected_EO_CALC_OUTPUT,Boiler C Air Cp For Sensible Heat Corrected,real,6,GJ/ T,6,1,3776,(([Boiler_C_Air_Cp_Ref_T]+[Boiler_C_Cp_At_Combustion_Temperature])/2)/28.96
2609,Boiler_C_Air_Moisture,pi,UN.UO.BO-7101C.Air_Moisture_EO_CALC_OUTPUT,Boiler C Air Moisture,real,6,GJ/ T,6,1,3768,[Boiler_C_Vapour_Pressure_Of_H2O]/(760-[Boiler_C_Vapour_Pressure_Of_H2O]*[Relative_Humidity_Clean])*[Relative_Humidity_Clean]*18.015/28.96
1146,BOILER_C_CBD,pi,UN.UO.71FC1300.PV,BOILER C CBD,real,4,KG/ HR,4,1,1148,NULL
1164,BOILER_C_CO2_Fuel_Emission_Factor,pi,UN.UO.BO-7101C.Boiler_Co2_Formed_PEEO_CALC_OUTPUT,BOILER C Ton of CO2 Emitted per Ton of Fuel,real,27,-,28,1,1178,NULL
2260,Boiler_C_Combustion_Air_Temperature,pi,UN.UO.71TI1314B.PV,Boiler C Combustion Air Temperature,real,2,°C,2,1,3419,NULL
1887,BOILER_C_CONDUCTIVITY,pi,UN.UO.71AC1301.PV,BOILER C CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,3046,NULL
3014,BOILER_C_CONDUCTIVITY_KEV,pi,UN.UO.BO-7101C.KEV_BOILER_C_CONDUCTIVITY_EO_CALC_OUTPUT,BOILER C CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,4173,[BOILER_C_CONDUCTIVITY]*[BLR_3_Status]
444,Boiler_C_DSP_outlet_Pressure,pi,UN.UO.71PI1313.PV,Boiler C DSP outlet Pressure,real,1,BARG,1,1,444,NULL
443,Boiler_C_DSP_outlet_Temp,pi,UN.UO.71TC1311.PV,Boiler C DSP outlet Temp,real,2,°C,2,1,443,NULL
1843,BOILER_C_FLUE_GAS_OXGYGEN,pi,UN.UO.71AC1304.PV,BOILER C FLUE GAS OXYGEN,real,5,%,5,1,3003,NULL
2642,Boiler_C_Heat_Loss_Due_To_Dry_Flue_Gas_L1,pi,UN.UO.BO-7101C.Heat_Loss_Due_To_Dry_Flue_Gas_L1_EO_CALC_OUTPUT,Boiler C Heat Loss Due To Dry Flue Gas L1,real,6,GJ/ T,6,1,3801,"if([Boiler_C_Status]==0,0,[Boiler_C_Dry_Flue_Gas_Per_Fuel_Mass_Ratio]*([Boiler_C_Avg_Cp_Of_Flue_Gas_At_Stack_Temp]*([BOILER_C_STACK_TEMPERATURE]-15.6)))"
2259,Boiler_C_Main_Fuel_Gas_Temperature,pi,UN.UO.71TI1313.PV,Boiler C Main Fuel Gas Temperature,real,2,°C,2,1,3418,NULL
3948,BOILER_C_PH_ANALYZER,pi,UN.UO.71AI1302.PV,BOILER C PH ANALYZER,real,27,-,28,1,5112,NULL
2209,BOILER_C_STACK_TEMPERATURE,pi,UN.UO.71TI1307.PV,BOILER C STACK TEMPERATURE,real,2,°C,2,1,3368,NULL
2646,Boiler_C_Total_Boiler_Stack_Loss_Per_Kg_Fuel,pi,UN.UO.BO-7101C.Total_Boiler_Stack_Loss_Per_Kg_Fuel_EO_CALC_OUTPUT,Boiler C Total Boiler Stack Loss Per Kg Fuel,real,6,GJ/ T,6,1,3805,"if([Boiler_C_Status]==0,0,[Boiler_C_Heat_Loss_Due_To_Incomplete_Combustionl4]+[Boiler_C_Heat_Loss_Due_To_H2O_In_Stack_L3]+[Boiler_C_Heat_Loss_Due_To_Dry_Flue_Gas_L1]+[Boiler_C_Heat_Loss_Due_To_Evaporation_Of_Water_Formed_Due_To_H2_In_Fuel_L2])"
2649,Boiler_C_Total_Heat_Absorbed_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101C.Total_Heat_Absorbed_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler C Total Heat Absorbed Per Kg Of Fuel,real,6,GJ/ T,6,1,3808,"if([Boiler_C_Status]==0,0,[Boiler_C_Total_Heat_Input_Per_Kg_Of_Fuel]-[Boiler_C_Total_Heat_Loss_Per_Kg_Of_Fuel])"
2648,Boiler_C_Total_Heat_Loss_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101C.Total_Heat_Loss_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler C Total Heat Loss Per Kg Of Fuel,real,6,GJ/ T,6,1,3807,"if([Boiler_C_Status]==0,0,[Boiler_C_Total_Boiler_Stack_Loss_Per_Kg_Fuel]+[Boiler_C_Radiation_Losses])"
1149,Boiler_CBD,pi,UN.UO.Boiler_CBD_EO_CALC_OUTPUT,Boiler CBD,real,3,MT/ HR,3,1,1151,([BOILER_A_CBD]+[BOILER_B_CBD]+[BOILER_C_CBD]+[BOILER_D_CBD]+[BOILER_E_CBD])/1000
2733,Boiler_D_Air_Cp_For_Sensible_Heat_Corrected,pi,UN.UO.BO-7101D.Air_Cp_For_Sensible_Heat_Corrected_EO_CALC_OUTPUT,Boiler D Air Cp For Sensible Heat Corrected,real,6,GJ/ T,6,1,3892,(([Boiler_D_Air_Cp_Ref_T]+[Boiler_D_Cp_At_Combustion_Temperature])/2)/28.96
2725,Boiler_D_Air_Moisture,pi,UN.UO.BO-7101D.Air_Moisture_EO_CALC_OUTPUT,Boiler D Air Moisture,real,6,GJ/ T,6,1,3884,[Boiler_D_Vapour_Pressure_Of_H2O]/(760-[Boiler_D_Vapour_Pressure_Of_H2O]*[Relative_Humidity_Clean])*[Relative_Humidity_Clean]*18.015/28.96
1147,BOILER_D_CBD,pi,UN.UO.71FC1400.PV,BOILER D CBD,real,4,KG/ HR,4,1,1149,NULL
1165,BOILER_D_CO2_Fuel_Emission_Factor,pi,UN.UO.BO-7101D.Boiler_Co2_Formed_PEEO_CALC_OUTPUT,BOILER D Ton of CO2 Emitted per Ton of Fuel,real,27,-,28,1,1179,NULL
2262,Boiler_D_Combustion_Air_Temperature,pi,UN.UO.71TI1414B.PV,Boiler D Combustion Air Temperature,real,2,°C,2,1,3421,NULL
1888,BOILER_D_CONDUCTIVITY,pi,UN.UO.71AC1401.PV,BOILER D CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,3047,NULL
3018,BOILER_D_CONDUCTIVITY_KEV,pi,UN.UO.BO-7101D.KEV_BOILER_D_CONDUCTIVITY_EO_CALC_OUTPUT,BOILER D CONDUCTIVITY,real,30,µS/ cm," microsiemens per centimeter",1,4177,[BOILER_D_CONDUCTIVITY]*[BLR_4_Status]
446,Boiler_D_DSP_outlet_Pressure,pi,UN.UO.71PI1413.PV,Boiler D DSP outlet Pressure,real,1,BARG,1,1,446,NULL
445,Boiler_D_DSP_outlet_Temp,pi,UN.UO.71TC1411.PV,Boiler D DSP outlet Temp,real,2,°C,2,1,445,NULL
1844,BOILER_D_FLUE_GAS_OXGYGEN,pi,UN.UO.71AC1404.PV,BOILER D FLUE GAS OXYGEN,real,5,%,5,1,3004,NULL
2758,Boiler_D_Heat_Loss_Due_To_Dry_Flue_Gas_L1,pi,UN.UO.BO-7101D.Heat_Loss_Due_To_Dry_Flue_Gas_L1_EO_CALC_OUTPUT,Boiler D Heat Loss Due To Dry Flue Gas L1,real,6,GJ/ T,6,1,3917,"if([Boiler_D_Status]==0,0,[Boiler_D_Dry_Flue_Gas_Per_Fuel_Mass_Ratio]*([Boiler_D_Avg_Cp_Of_Flue_Gas_At_Stack_Temp]*([BOILER_D_STACK_TEMPERATURE]-15.6)))"
2261,Boiler_D_Main_Fuel_Gas_Temperature,pi,UN.UO.71TI1413.PV,Boiler D Main Fuel Gas Temperature,real,2,°C,2,1,3420,NULL
3949,BOILER_D_PH_ANALYZER,pi,UN.UO.71AI1402.PV,BOILER D PH ANALYZER,real,27,-,28,1,5113,NULL
2210,BOILER_D_STACK_TEMPERATURE,pi,UN.UO.71TI1407.PV,BOILER D STACK TEMPERATURE,real,2,°C,2,1,3369,NULL
2762,Boiler_D_Total_Boiler_Stack_Loss_Per_Kg_Fuel,pi,UN.UO.BO-7101D.Total_Boiler_Stack_Loss_Per_Kg_Fuel_EO_CALC_OUTPUT,Boiler D Total Boiler Stack Loss Per Kg Fuel,real,6,GJ/ T,6,1,3921,"if([Boiler_D_Status]==0,0,[Boiler_D_Heat_Loss_Due_To_Incomplete_Combustionl4]+[Boiler_D_Heat_Loss_Due_To_H2O_In_Stack_L3]+[Boiler_D_Heat_Loss_Due_To_Dry_Flue_Gas_L1]+[Boiler_D_Heat_Loss_Due_To_Evaporation_Of_Water_Formed_Due_To_H2_In_Fuel_L2])"
2765,Boiler_D_Total_Heat_Absorbed_Per_Kg_Of_Fuel,pi,UN.UO.BO-7101D.Total_Heat_Absorbed_Per_Kg_Of_Fuel_EO_CALC_OUTPUT,Boiler D Total Heat Absorbed Per Kg Of Fuel,real,6,GJ/ T,6,1,3924,"if([Boiler_D_Status]==0,0,[Boiler_D_Total_Heat_Input_Per_Kg_Of_Fuel]-[Boiler_D_Total_Heat_Loss_Per_Kg_Of_Fuel])"
