seu_output_id,case_id,time_stamp,seu_id,actual,target,baseline,gain,enpi,enpi_benefit,gain_benefit,baseline_gjph,actual_gjph,target_gjph
6957,1,2026-03-30 02:00:00.000,62,0,0,0,0,0,0,0,0,0,0
6958,1,2026-03-30 02:00:00.000,63,0,0,0,0,0,0,0,0,0,0
6959,1,2026-03-30 02:00:00.000,64,0,0,0,0,0,0,0,0,0,0
6960,1,2026-03-30 02:00:00.000,65,0,0,0,0,0,0,0,0,0,0
6961,1,2026-03-30 02:00:00.000,66,0,0,0,0,0,0,0,0,0,0
6962,1,2026-03-30 02:00:00.000,67,0,0,0,0,0,0,0,0,0,0
6963,1,2026-03-30 02:00:00.000,68,0,0,0,0,0,0,0,0,0,0
6964,1,2026-03-30 02:00:00.000,69,0,0,0,0,0,0,0,0,0,0
6965,1,2026-03-30 02:00:00.000,70,1.76470035694677,1.76470035694677,1.674547,-6.33690155242292,0,0,-21.4340714224795,117.704318988045,124.041220540468,124.041220540468
6966,1,2026-03-30 02:00:00.000,71,1.43790377698045,1.43790380024704,1.456599,1.31409180742359,0,0,4.44481225138224,102.384700658546,101.070608851123,101.070608851123
6967,1,2026-03-30 02:00:00.000,72,0,0,0,0,0,0,0,0,0,0
6968,1,2026-03-30 02:00:00.000,73,5.32757235736551,5.32757235736551,5.414625,4.91422883876419,0,0,0.0237982926135004,305.662246668577,300.748017829813,300.748017829813
6969,1,2026-03-30 02:00:00.000,74,5.95552483050882,5.95552483050882,5.47605,-26.9151171529213,0,0,-0.130342695618738,307.395754494238,334.310871647159,334.310871647159
6970,1,2026-03-30 02:00:00.000,75,5.54425405531827,5.54425405531827,5.227667,-17.8064881032592,0,0,-0.086232047428777,294.030942451897,311.837430555156,311.837430555156
6971,1,2026-03-30 02:00:00.000,76,5.50498601440323,5.50498601440323,5.195077,-17.3721632856867,0,0,-0.0841287287928271,291.21361990552,308.585783191206,308.585783191206
6972,1,2026-03-30 02:00:00.000,77,4.89890835230411,4.89890835230411,5.492222,30.5663871790869,0,0,0.148024817340087,282.948799134226,252.382411955139,252.382411955139
6973,1,2026-03-30 02:00:00.000,78,5.74027394478038,5.74027394478038,5.350069,-21.8822902584196,0,0,-0.105970064421009,300.026343403884,321.908633662304,321.908633662304
6974,1,2026-03-30 02:00:00.000,79,5.80479511145713,5.80479511145713,5.363277,-24.7437739275157,0,0,-0.11982746258056,300.571392554372,325.315166481888,325.315166481888
6975,1,2026-03-30 02:00:00.000,80,5.22912839125257,5.23844243082097,5.291766,3.5094192252534,-0.521840954336596,-0.00252713582058863,0.0169951763269997,296.483625529601,292.974206304348,292.974206304348
6976,1,2026-03-30 02:00:00.000,81,2.84395028633668,2.83037588189511,2.864056,1.17469509134807,-39.6758050615067,-80.9386423254736,2.39637798635006,167.335145664781,166.160450573433,166.160450573433
6977,1,2026-03-30 02:00:00.000,82,2.64267073448847,2.63058290510813,2.81865,11.0768636354418,-42.3513952737289,-86.396846358407,22.5968018163012,177.417501972656,166.340638337214,166.340638337214
6978,1,2026-03-30 02:00:00.000,83,2.72587721566483,2.71560719918223,2.807324,4.96919302767742,-31.1798750261312,-63.6069450533077,10.1371537764619,171.279135954875,166.309942927198,166.309942927198
6979,1,2026-03-30 02:00:00.000,84,2.62294690106918,2.61129589272943,2.79906,11.17063441175,-40.7916835608254,-83.2150344640839,22.7880941999701,177.540887908828,166.370253497078,166.370253497078
6980,1,2026-03-30 02:00:00.000,85,2.68197009756969,0,2.846544,10.7030502443521,174.421705290085,355.820278791774,21.8342224984782,185.124755534437,174.421705290085,0
6981,1,2026-03-30 02:00:00.000,86,1.46984289309422,1.46984289309422,1.417897,-7.89105325228883,0,0,-17.6233259599342,215.39144033902,223.282493591309,223.282493591309
6982,1,2026-03-30 02:00:00.000,87,0.958347711753628,0.958347711753628,0.938061,-6.44221315573009,0,0,-13.0499668305826,297.889031424545,304.331244580275,304.331244580275
6983,1,2026-03-30 02:00:00.000,88,0.369349956370541,0.367396634818635,0.365087,-0.0540452122806894,0.337371216503906,4.49850780086309,-0.720638860550712,4.62852600422322,4.68257121650391,4.3452
6984,1,2026-03-30 02:00:00.000,89,0,0,0,0,0,0,0,0,0,0
6985,1,2026-03-30 02:00:00.000,90,0.779464423656464,0.6080715,0.405381,-5.96124402520945,2.73124917464548,36.4184764947229,-79.4872278321428,6.45998970112793,12.4212337263374,9.68998455169189
6986,1,2026-03-30 02:00:00.000,91,0.0993324667215347,0.0993324633982867,0.133119,1.52083282652762,1.49589323150678E-07,1.99462403489115E-06,20.2787849089193,5.99208398701172,4.4712511604841,4.47125101089478
6987,1,2026-03-30 02:00:00.000,92,0,0,0,0,0,0,0,0,0,0
6988,1,2026-03-30 02:00:00.000,93,0.551080584526062,0.560223186308754,0.520177,-0.403237701530335,0.564877697060402,0.0586482247501375,-0.0418660100587246,6.7873996200037,7.19063732153404,6.62575962447363
6989,1,2026-03-30 02:00:00.000,94,0.192945013096251,0.187681218361169,0.14067,-25.1769793199885,2.53517777118115,4.43527898532141,-44.0469810682311,67.750259085,92.9272384049885,90.3920606338074
6990,1,2026-03-30 02:00:00.000,95,0.324600036451704,0.31574452220669,0.250449,-23.842503405702,2.84739955972853,4.98150921550304,-41.7123231020977,80.5293010212187,104.371804426921,101.524404867192
6991,1,2026-03-30 02:00:00.000,96,0,0,0,0,0,0,0,0,0,0
6992,1,2026-03-30 02:00:00.000,97,0,0,0,0,0,0,0,0,0,0
6993,1,2026-03-30 02:00:00.000,98,0,0,0,0,0,0,0,0,0,0
6994,1,2026-03-30 02:00:00.000,99,0,0,0,0,0,0,0,0,0,0
6995,1,2026-03-30 02:00:00.000,100,0.0288919284939766,0.0288920525827847,0.029998,0.33837620437539,-3.79620121098156E-05,-0.000942015373378156,8.39669893115457,9.1771728351875,8.83879663081211,8.83879663081211
6996,1,2026-03-30 02:00:00.000,101,0.0296337269246578,0.0296339124576788,0.030859,0.349174300583735,-5.28725915494022E-05,-0.00131201670569518,8.66465028742232,8.79409656390625,8.44492226332251,8.44492226332251
6997,1,2026-03-30 02:00:00.000,102,0.0205484680686752,0.0207535486115344,0.017282,-0.561699936747929,0.0117706145288032,0.29208409206987,-13.9384070083385,2.97180260231798,3.53350253906591,3.52173192453711
6998,1,2026-03-30 02:00:00.000,103,0.0264246179203928,0.0267081672270153,0.019551,-1.18198331345693,0.0117728061434814,0.292138476297803,-29.3305436269271,3.36197851394045,4.54396182739739,4.53218902125391
6999,1,2026-03-30 02:00:00.000,104,0.0222511985851746,0.0224777760451676,0.017687,-0.784856916613704,0.0119818313933404,0.297325372035094,-19.4759771745902,3.04144616521225,3.82630308182596,3.81432125043262
7000,1,2026-03-30 02:00:00.000,105,0,0,0,0,0,0,0,0,0,0
7001,1,2026-03-30 02:00:00.000,106,0.00113645475357771,0.00113645930680105,0.000789,-2.85482930992231,-3.74111314016545E-05,-0.000928345442119401,-70.84169012269,6.48274430651855,9.33757361644086,9.33757361644086
7002,1,2026-03-30 02:00:00.000,107,0.0011955,0.0011955,0.000797,-3.27423777711996,0,0,-81.2491791325519,6.54847555423991,9.82271333135986,9.82271333135986
7003,1,2026-03-30 02:00:00.000,108,0.020409184647012,0.020409184647012,0.030871,16.0070883208994,0,0,213.438515670873,47.2341373730469,31.2270490521475,31.2270490521475
7004,1,2026-03-30 02:00:00.000,109,0.000149823475780925,0.000149823438209421,0.163,140.108403826013,3.23247024147655E-08,6.59423929261216E-08,285.821143805066,140.2373046875,0.1289008614873,0.128900829162598
7005,1,2026-03-30 02:00:00.000,110,0,0,0,0,0,0,0,0,0,0
7006,1,2026-03-30 02:00:00.000,111,0,0,0,0,0,0,0,0,0,0
7007,1,2026-03-30 02:00:00.000,112,0,0,0,0,0,0,0,0,0,0
7008,1,2026-03-30 02:00:00.000,113,0,0,0,0,0,0,0,0,0,0
7009,1,2026-03-30 02:00:00.000,114,3.34563817260199,3.34563817260199,3.949321,9.4025124865347,0,0,18.8157521117886,61.5116719087181,52.1091594221834,52.1091594221834
7010,1,2026-03-30 02:00:00.000,121,0.500006890296936,0.500006890296936,0.4605,-5.46356854880985,0,0,-12.2019515471135,63.6844180297852,69.147986578595,69.147986578595
7011,1,2026-03-30 02:00:00.000,122,0.741203999519348,0.741203999519348,0.7559,2.03236968072912,0,0,4.53895217906276,104.536485534668,102.504115853939,102.504115853939
7012,1,2026-03-30 03:00:00.000,60,0,0,0,0,0,0,0,0,0,0
7013,1,2026-03-30 03:00:00.000,61,0,0,0,0,0,0,0,0,0,0
7014,1,2026-03-30 03:00:00.000,62,0,0,0,0,0,0,0,0,0,0
7015,1,2026-03-30 03:00:00.000,63,0,0,0,0,0,0,0,0,0,0
7016,1,2026-03-30 03:00:00.000,64,0,0,0,0,0,0,0,0,0,0
7017,1,2026-03-30 03:00:00.000,65,0,0,0,0,0,0,0,0,0,0
7018,1,2026-03-30 03:00:00.000,66,0,0,0,0,0,0,0,0,0,0
7019,1,2026-03-30 03:00:00.000,67,0,0,0,0,0,0,0,0,0,0
7020,1,2026-03-30 03:00:00.000,68,0,0,0,0,0,0,0,0,0,0
7021,1,2026-03-30 03:00:00.000,69,0,0,0,0,0,0,0,0,0,0
7022,1,2026-03-30 03:00:00.000,70,1.76470035694677,1.76470035694677,1.674547,-6.33690155242292,0,0,-21.4340714224795,117.704318988045,124.041220540468,124.041220540468
7023,1,2026-03-30 03:00:00.000,71,1.43790377698045,1.43790380024704,1.456599,1.31409180742359,0,0,4.44481225138224,102.384700658546,101.070608851123,101.070608851123
7024,1,2026-03-30 03:00:00.000,72,0,0,0,0,0,0,0,0,0,0
7025,1,2026-03-30 03:00:00.000,73,5.32757235736551,5.32757235736551,5.414625,4.91422883876419,0,0,0.0237982926135004,305.662246668577,300.748017829813,300.748017829813
7026,1,2026-03-30 03:00:00.000,74,5.95552483050882,5.95552483050882,5.47605,-26.9151171529213,0,0,-0.130342695618738,307.395754494238,334.310871647159,334.310871647159
7027,1,2026-03-30 03:00:00.000,75,5.54425405531827,5.54425405531827,5.227667,-17.8064881032592,0,0,-0.086232047428777,294.030942451897,311.837430555156,311.837430555156
7028,1,2026-03-30 03:00:00.000,76,5.50498601440323,5.50498601440323,5.195077,-17.3721632856867,0,0,-0.0841287287928271,291.21361990552,308.585783191206,308.585783191206
7029,1,2026-03-30 03:00:00.000,77,4.89890835230411,4.89890835230411,5.492222,30.5663871790869,0,0,0.148024817340087,282.948799134226,252.382411955139,252.382411955139
7030,1,2026-03-30 03:00:00.000,78,5.74027394478038,5.74027394478038,5.350069,-21.8822902584196,0,0,-0.105970064421009,300.026343403884,321.908633662304,321.908633662304
7031,1,2026-03-30 03:00:00.000,79,5.80479511145713,5.80479511145713,5.363277,-24.7437739275157,0,0,-0.11982746258056,300.571392554372,325.315166481888,325.315166481888
7032,1,2026-03-30 03:00:00.000,80,5.22912839125257,5.23844243082097,5.291766,3.5094192252534,-0.521840954336596,-0.00252713582058863,0.0169951763269997,296.483625529601,292.974206304348,292.974206304348
7033,1,2026-03-30 03:00:00.000,81,2.84395028633668,2.83037588189511,2.864056,1.17469509134807,-39.6758050615067,-80.9386423254736,2.39637798635006,167.335145664781,166.160450573433,166.160450573433
7034,1,2026-03-30 03:00:00.000,82,2.64267073448847,2.63058290510813,2.81865,11.0768636354418,-42.3513952737289,-86.396846358407,22.5968018163012,177.417501972656,166.340638337214,166.340638337214
7035,1,2026-03-30 03:00:00.000,83,2.72587721566483,2.71560719918223,2.807324,4.96919302767742,-31.1798750261312,-63.6069450533077,10.1371537764619,171.279135954875,166.309942927198,166.309942927198
7036,1,2026-03-30 03:00:00.000,84,2.62294690106918,2.61129589272943,2.79906,11.17063441175,-40.7916835608254,-83.2150344640839,22.7880941999701,177.540887908828,166.370253497078,166.370253497078
7037,1,2026-03-30 03:00:00.000,85,2.68197009756969,0,2.846544,10.7030502443521,174.421705290085,355.820278791774,21.8342224984782,185.124755534437,174.421705290085,0
7038,1,2026-03-30 03:00:00.000,86,1.46984289309422,1.46984289309422,1.417897,-7.89105325228883,0,0,-17.6233259599342,215.39144033902,223.282493591309,223.282493591309
7039,1,2026-03-30 03:00:00.000,87,0.958347711753628,0.958347711753628,0.938061,-6.44221315573009,0,0,-13.0499668305826,297.889031424545,304.331244580275,304.331244580275
7040,1,2026-03-30 03:00:00.000,88,0.369349956370541,0.367396634818635,0.365087,-0.0540452122806894,0.337371216503906,4.49850780086309,-0.720638860550712,4.62852600422322,4.68257121650391,4.3452
7041,1,2026-03-30 03:00:00.000,89,0,0,0,0,0,0,0,0,0,0
7042,1,2026-03-30 03:00:00.000,90,0.779464423656464,0.6080715,0.405381,-5.96124402520945,2.73124917464548,36.4184764947229,-79.4872278321428,6.45998970112793,12.4212337263374,9.68998455169189
7043,1,2026-03-30 03:00:00.000,91,0.0993324667215347,0.0993324633982867,0.133119,1.52083282652762,1.49589323150678E-07,1.99462403489115E-06,20.2787849089193,5.99208398701172,4.4712511604841,4.47125101089478
7044,1,2026-03-30 03:00:00.000,92,0,0,0,0,0,0,0,0,0,0
7045,1,2026-03-30 03:00:00.000,93,0.551080584526062,0.560223186308754,0.520177,-0.403237701530335,0.564877697060402,0.0586482247501375,-0.0418660100587246,6.7873996200037,7.19063732153404,6.62575962447363
7046,1,2026-03-30 03:00:00.000,94,0.192945013096251,0.187681218361169,0.14067,-25.1769793199885,2.53517777118115,4.43527898532141,-44.0469810682311,67.750259085,92.9272384049885,90.3920606338074
7047,1,2026-03-30 03:00:00.000,95,0.324600036451704,0.31574452220669,0.250449,-23.842503405702,2.84739955972853,4.98150921550304,-41.7123231020977,80.5293010212187,104.371804426921,101.524404867192
7048,1,2026-03-30 03:00:00.000,96,0,0,0,0,0,0,0,0,0,0
7049,1,2026-03-30 03:00:00.000,97,0,0,0,0,0,0,0,0,0,0
7050,1,2026-03-30 03:00:00.000,98,0,0,0,0,0,0,0,0,0,0
7051,1,2026-03-30 03:00:00.000,99,0,0,0,0,0,0,0,0,0,0
7052,1,2026-03-30 03:00:00.000,100,0.0288919284939766,0.0288920525827847,0.029998,0.33837620437539,-3.79620121098156E-05,-0.000942015373378156,8.39669893115457,9.1771728351875,8.83879663081211,8.83879663081211
7053,1,2026-03-30 03:00:00.000,101,0.0296337269246578,0.0296339124576788,0.030859,0.349174300583735,-5.28725915494022E-05,-0.00131201670569518,8.66465028742232,8.79409656390625,8.44492226332251,8.44492226332251
7054,1,2026-03-30 03:00:00.000,102,0.0205484680686752,0.0207535486115344,0.017282,-0.561699936747929,0.0117706145288032,0.29208409206987,-13.9384070083385,2.97180260231798,3.53350253906591,3.52173192453711
7055,1,2026-03-30 03:00:00.000,103,0.0264246179203928,0.0267081672270153,0.019551,-1.18198331345693,0.0117728061434814,0.292138476297803,-29.3305436269271,3.36197851394045,4.54396182739739,4.53218902125391
7056,1,2026-03-30 03:00:00.000,104,0.0222511985851746,0.0224777760451676,0.017687,-0.784856916613704,0.0119818313933404,0.297325372035094,-19.4759771745902,3.04144616521225,3.82630308182596,3.81432125043262
7057,1,2026-03-30 03:00:00.000,105,0,0,0,0,0,0,0,0,0,0
7058,1,2026-03-30 03:00:00.000,106,0.00113645475357771,0.00113645930680105,0.000789,-2.85482930992231,-3.74111314016545E-05,-0.000928345442119401,-70.84169012269,6.48274430651855,9.33757361644086,9.33757361644086
7059,1,2026-03-30 03:00:00.000,107,0.0011955,0.0011955,0.000797,-3.27423777711996,0,0,-81.2491791325519,6.54847555423991,9.82271333135986,9.82271333135986
7060,1,2026-03-30 03:00:00.000,108,0.020409184647012,0.020409184647012,0.030871,16.0070883208994,0,0,213.438515670873,47.2341373730469,31.2270490521475,31.2270490521475
7061,1,2026-03-30 03:00:00.000,109,0.000149823475780925,0.000149823438209421,0.163,140.108403826013,3.23247024147655E-08,6.59423929261216E-08,285.821143805066,140.2373046875,0.1289008614873,0.128900829162598
7062,1,2026-03-30 03:00:00.000,110,0,0,0,0,0,0,0,0,0,0
7063,1,2026-03-30 03:00:00.000,111,0,0,0,0,0,0,0,0,0,0
7064,1,2026-03-30 03:00:00.000,112,0,0,0,0,0,0,0,0,0,0
7065,1,2026-03-30 03:00:00.000,113,0,0,0,0,0,0,0,0,0,0
7066,1,2026-03-30 03:00:00.000,114,3.34563817260199,3.34563817260199,3.949321,9.4025124865347,0,0,18.8157521117886,61.5116719087181,52.1091594221834,52.1091594221834
7067,1,2026-03-30 03:00:00.000,121,0.500006890296936,0.500006890296936,0.4605,-5.46356854880985,0,0,-12.2019515471135,63.6844180297852,69.147986578595,69.147986578595
7068,1,2026-03-30 03:00:00.000,122,0.741203999519348,0.741203999519348,0.7559,2.03236968072912,0,0,4.53895217906276,104.536485534668,102.504115853939,102.504115853939
7069,1,2026-03-30 04:00:00.000,60,0,0,0,0,0,0,0,0,0,0
7070,1,2026-03-30 04:00:00.000,61,0,0,0,0,0,0,0,0,0,0
7071,1,2026-03-30 04:00:00.000,62,0,0,0,0,0,0,0,0,0,0
7072,1,2026-03-30 04:00:00.000,63,0,0,0,0,0,0,0,0,0,0
7073,1,2026-03-30 04:00:00.000,64,0,0,0,0,0,0,0,0,0,0
7074,1,2026-03-30 04:00:00.000,65,0,0,0,0,0,0,0,0,0,0
7075,1,2026-03-30 04:00:00.000,66,0,0,0,0,0,0,0,0,0,0
7076,1,2026-03-30 04:00:00.000,67,0,0,0,0,0,0,0,0,0,0
7077,1,2026-03-30 04:00:00.000,68,0,0,0,0,0,0,0,0,0,0
7078,1,2026-03-30 04:00:00.000,69,0,0,0,0,0,0,0,0,0,0
7079,1,2026-03-30 04:00:00.000,70,1.76470035694677,1.76470035694677,1.674547,-6.33690155242292,0,0,-21.4340714224795,117.704318988045,124.041220540468,124.041220540468
7080,1,2026-03-30 04:00:00.000,71,1.43790377698045,1.43790380024704,1.456599,1.31409180742359,0,0,4.44481225138224,102.384700658546,101.070608851123,101.070608851123
7081,1,2026-03-30 04:00:00.000,72,0,0,0,0,0,0,0,0,0,0
7082,1,2026-03-30 04:00:00.000,73,5.32757235736551,5.32757235736551,5.414625,4.91422883876419,0,0,0.0237982926135004,305.662246668577,300.748017829813,300.748017829813
7083,1,2026-03-30 04:00:00.000,74,5.95552483050882,5.95552483050882,5.47605,-26.9151171529213,0,0,-0.130342695618738,307.395754494238,334.310871647159,334.310871647159
7084,1,2026-03-30 04:00:00.000,75,5.54425405531827,5.54425405531827,5.227667,-17.8064881032592,0,0,-0.086232047428777,294.030942451897,311.837430555156,311.837430555156
7085,1,2026-03-30 04:00:00.000,76,5.50498601440323,5.50498601440323,5.195077,-17.3721632856867,0,0,-0.0841287287928271,291.21361990552,308.585783191206,308.585783191206
7086,1,2026-03-30 04:00:00.000,77,4.89890835230411,4.89890835230411,5.492222,30.5663871790869,0,0,0.148024817340087,282.948799134226,252.382411955139,252.382411955139
7087,1,2026-03-30 04:00:00.000,78,5.74027394478038,5.74027394478038,5.350069,-21.8822902584196,0,0,-0.105970064421009,300.026343403884,321.908633662304,321.908633662304
7088,1,2026-03-30 04:00:00.000,79,5.80479511145713,5.80479511145713,5.363277,-24.7437739275157,0,0,-0.11982746258056,300.571392554372,325.315166481888,325.315166481888
7089,1,2026-03-30 04:00:00.000,80,5.22912839125257,5.23844243082097,5.291766,3.5094192252534,-0.521840954336596,-0.00252713582058863,0.0169951763269997,296.483625529601,292.974206304348,292.974206304348
7090,1,2026-03-30 04:00:00.000,81,2.84395028633668,2.83037588189511,2.864056,1.17469509134807,-39.6758050615067,-80.9386423254736,2.39637798635006,167.335145664781,166.160450573433,166.160450573433
7091,1,2026-03-30 04:00:00.000,82,2.64267073448847,2.63058290510813,2.81865,11.0768636354418,-42.3513952737289,-86.396846358407,22.5968018163012,177.417501972656,166.340638337214,166.340638337214
7092,1,2026-03-30 04:00:00.000,83,2.72587721566483,2.71560719918223,2.807324,4.96919302767742,-31.1798750261312,-63.6069450533077,10.1371537764619,171.279135954875,166.309942927198,166.309942927198
7093,1,2026-03-30 04:00:00.000,84,2.62294690106918,2.61129589272943,2.79906,11.17063441175,-40.7916835608254,-83.2150344640839,22.7880941999701,177.540887908828,166.370253497078,166.370253497078
7094,1,2026-03-30 04:00:00.000,85,2.68197009756969,0,2.846544,10.7030502443521,174.421705290085,355.820278791774,21.8342224984782,185.124755534437,174.421705290085,0
7095,1,2026-03-30 04:00:00.000,86,1.46984289309422,1.46984289309422,1.417897,-7.89105325228883,0,0,-17.6233259599342,215.39144033902,223.282493591309,223.282493591309
7096,1,2026-03-30 04:00:00.000,87,0.958347711753628,0.958347711753628,0.938061,-6.44221315573009,0,0,-13.0499668305826,297.889031424545,304.331244580275,304.331244580275
7097,1,2026-03-30 04:00:00.000,88,0.369349956370541,0.367396634818635,0.365087,-0.0540452122806894,0.337371216503906,4.49850780086309,-0.720638860550712,4.62852600422322,4.68257121650391,4.3452
7098,1,2026-03-30 04:00:00.000,89,0,0,0,0,0,0,0,0,0,0
7099,1,2026-03-30 04:00:00.000,90,0.779464423656464,0.6080715,0.405381,-5.96124402520945,2.73124917464548,36.4184764947229,-79.4872278321428,6.45998970112793,12.4212337263374,9.68998455169189
7100,1,2026-03-30 04:00:00.000,91,0.0993324667215347,0.0993324633982867,0.133119,1.52083282652762,1.49589323150678E-07,1.99462403489115E-06,20.2787849089193,5.99208398701172,4.4712511604841,4.47125101089478
7101,1,2026-03-30 04:00:00.000,92,0,0,0,0,0,0,0,0,0,0
7102,1,2026-03-30 04:00:00.000,93,0.551080584526062,0.560223186308754,0.520177,-0.403237701530335,0.564877697060402,0.0586482247501375,-0.0418660100587246,6.7873996200037,7.19063732153404,6.62575962447363
7103,1,2026-03-30 04:00:00.000,94,0.192945013096251,0.187681218361169,0.14067,-25.1769793199885,2.53517777118115,4.43527898532141,-44.0469810682311,67.750259085,92.9272384049885,90.3920606338074
7104,1,2026-03-30 04:00:00.000,95,0.324600036451704,0.31574452220669,0.250449,-23.842503405702,2.84739955972853,4.98150921550304,-41.7123231020977,80.5293010212187,104.371804426921,101.524404867192
7105,1,2026-03-30 04:00:00.000,96,0,0,0,0,0,0,0,0,0,0
7106,1,2026-03-30 04:00:00.000,97,0,0,0,0,0,0,0,0,0,0
7107,1,2026-03-30 04:00:00.000,98,0,0,0,0,0,0,0,0,0,0
7108,1,2026-03-30 04:00:00.000,99,0,0,0,0,0,0,0,0,0,0
7109,1,2026-03-30 04:00:00.000,100,0.0288919284939766,0.0288920525827847,0.029998,0.33837620437539,-3.79620121098156E-05,-0.000942015373378156,8.39669893115457,9.1771728351875,8.83879663081211,8.83879663081211
7110,1,2026-03-30 04:00:00.000,101,0.0296337269246578,0.0296339124576788,0.030859,0.349174300583735,-5.28725915494022E-05,-0.00131201670569518,8.66465028742232,8.79409656390625,8.44492226332251,8.44492226332251
7111,1,2026-03-30 04:00:00.000,102,0.0205484680686752,0.0207535486115344,0.017282,-0.561699936747929,0.0117706145288032,0.29208409206987,-13.9384070083385,2.97180260231798,3.53350253906591,3.52173192453711
7112,1,2026-03-30 04:00:00.000,103,0.0264246179203928,0.0267081672270153,0.019551,-1.18198331345693,0.0117728061434814,0.292138476297803,-29.3305436269271,3.36197851394045,4.54396182739739,4.53218902125391
7113,1,2026-03-30 04:00:00.000,104,0.0222511985851746,0.0224777760451676,0.017687,-0.784856916613704,0.0119818313933404,0.297325372035094,-19.4759771745902,3.04144616521225,3.82630308182596,3.81432125043262
7114,1,2026-03-30 04:00:00.000,105,0,0,0,0,0,0,0,0,0,0
7115,1,2026-03-30 04:00:00.000,106,0.00113645475357771,0.00113645930680105,0.000789,-2.85482930992231,-3.74111314016545E-05,-0.000928345442119401,-70.84169012269,6.48274430651855,9.33757361644086,9.33757361644086
7116,1,2026-03-30 04:00:00.000,107,0.0011955,0.0011955,0.000797,-3.27423777711996,0,0,-81.2491791325519,6.54847555423991,9.82271333135986,9.82271333135986
7117,1,2026-03-30 04:00:00.000,108,0.020409184647012,0.020409184647012,0.030871,16.0070883208994,0,0,213.438515670873,47.2341373730469,31.2270490521475,31.2270490521475
7118,1,2026-03-30 04:00:00.000,109,0.000149823475780925,0.000149823438209421,0.163,140.108403826013,3.23247024147655E-08,6.59423929261216E-08,285.821143805066,140.2373046875,0.1289008614873,0.128900829162598
7119,1,2026-03-30 04:00:00.000,110,0,0,0,0,0,0,0,0,0,0
7120,1,2026-03-30 04:00:00.000,111,0,0,0,0,0,0,0,0,0,0
7121,1,2026-03-30 04:00:00.000,112,0,0,0,0,0,0,0,0,0,0
7122,1,2026-03-30 04:00:00.000,113,0,0,0,0,0,0,0,0,0,0
7123,1,2026-03-30 04:00:00.000,114,3.34563817260199,3.34563817260199,3.949321,9.4025124865347,0,0,18.8157521117886,61.5116719087181,52.1091594221834,52.1091594221834
7124,1,2026-03-30 04:00:00.000,121,0.500006890296936,0.500006890296936,0.4605,-5.46356854880985,0,0,-12.2019515471135,63.6844180297852,69.147986578595,69.147986578595
7125,1,2026-03-30 04:00:00.000,122,0.741203999519348,0.741203999519348,0.7559,2.03236968072912,0,0,4.53895217906276,104.536485534668,102.504115853939,102.504115853939
7126,1,2026-03-30 05:00:00.000,60,0,0,0,0,0,0,0,0,0,0
7127,1,2026-03-30 05:00:00.000,61,0,0,0,0,0,0,0,0,0,0
7128,1,2026-03-30 05:00:00.000,62,0,0,0,0,0,0,0,0,0,0
7129,1,2026-03-30 05:00:00.000,63,0,0,0,0,0,0,0,0,0,0
7130,1,2026-03-30 05:00:00.000,64,0,0,0,0,0,0,0,0,0,0
7131,1,2026-03-30 05:00:00.000,65,0,0,0,0,0,0,0,0,0,0
7132,1,2026-03-30 05:00:00.000,66,0,0,0,0,0,0,0,0,0,0
7133,1,2026-03-30 05:00:00.000,67,0,0,0,0,0,0,0,0,0,0
7134,1,2026-03-30 05:00:00.000,68,0,0,0,0,0,0,0,0,0,0
7135,1,2026-03-30 05:00:00.000,69,0,0,0,0,0,0,0,0,0,0
7136,1,2026-03-30 05:00:00.000,70,1.76470035694677,1.76470035694677,1.674547,-6.33690155242292,0,0,-21.4340714224795,117.704318988045,124.041220540468,124.041220540468
7137,1,2026-03-30 05:00:00.000,71,1.43790377698045,1.43790380024704,1.456599,1.31409180742359,0,0,4.44481225138224,102.384700658546,101.070608851123,101.070608851123
7138,1,2026-03-30 05:00:00.000,72,0,0,0,0,0,0,0,0,0,0
7139,1,2026-03-30 05:00:00.000,73,5.32757235736551,5.32757235736551,5.414625,4.91422883876419,0,0,0.0237982926135004,305.662246668577,300.748017829813,300.748017829813
7140,1,2026-03-30 05:00:00.000,74,5.95552483050882,5.95552483050882,5.47605,-26.9151171529213,0,0,-0.130342695618738,307.395754494238,334.310871647159,334.310871647159
7141,1,2026-03-30 05:00:00.000,75,5.54425405531827,5.54425405531827,5.227667,-17.8064881032592,0,0,-0.086232047428777,294.030942451897,311.837430555156,311.837430555156
7142,1,2026-03-30 05:00:00.000,76,5.50498601440323,5.50498601440323,5.195077,-17.3721632856867,0,0,-0.0841287287928271,291.21361990552,308.585783191206,308.585783191206
7143,1,2026-03-30 05:00:00.000,77,4.89890835230411,4.89890835230411,5.492222,30.5663871790869,0,0,0.148024817340087,282.948799134226,252.382411955139,252.382411955139
7144,1,2026-03-30 05:00:00.000,78,5.74027394478038,5.74027394478038,5.350069,-21.8822902584196,0,0,-0.105970064421009,300.026343403884,321.908633662304,321.908633662304
7145,1,2026-03-30 05:00:00.000,79,5.80479511145713,5.80479511145713,5.363277,-24.7437739275157,0,0,-0.11982746258056,300.571392554372,325.315166481888,325.315166481888
7146,1,2026-03-30 05:00:00.000,80,5.22912839125257,5.23844243082097,5.291766,3.5094192252534,-0.521840954336596,-0.00252713582058863,0.0169951763269997,296.483625529601,292.974206304348,292.974206304348
